LipidIon,1,2,3,4,5,16,17,18,19,20,6,7,8,9,10,11,12,13,14,15
PC(32:7),19900000,27800000,39300000,26200000,26500000,28200000,28900000,26000000,21800000,19500000,10700000,14200000,17700000,15200000,11100000,17300000,20500000,8179850.716,19700000,24600000
PC(34:0),23500000000,26400000000,28400000000,24000000000,23600000000,13300000000,14200000000,15200000000,13200000000,15200000000,13600000000,15300000000,13200000000,12100000000,15000000000,15800000000,15400000000,14100000000,13700000000,15700000000
PC(34:0e),2170000000,2430000000,2220000000,1950000000,1700000000,1240000000,1060000000,1180000000,1140000000,1020000000,874000000,917000000,915000000,861000000,980000000,1180000000,1400000000,1120000000,996000000,1400000000
PC(18:1e_16:0),28100000,39800000,42700000,48600000,45700000,3584799.266,4116406.324,6652450.222,4867969.441,5464735.415,38000000,27700000,33000000,35900000,40000000,73700000,59700000,39400000,59800000,55200000
PC(14:0_20:4),300000000,246000000,220000000,221000000,208000000,351000000,278000000,327000000,311000000,331000000,331000000,309000000,337000000,417000000,409000000,213000000,406000000,298000000,217000000,372000000
PC(20:1_14:3),51200000,47400000,56000000,60200000,60700000,35300000,37300000,28700000,34200000,40300000,87600000,86300000,108000000,86100000,91800000,58700000,65100000,81000000,69000000,63400000
PC(34:5e),56200000,51100000,58900000,53900000,51300000,57400000,60100000,35000000,48000000,59800000,46500000,102000000,68200000,70000000,77300000,66000000,80900000,90200000,60400000,66600000
PC(22:4_12:2),639000000,610000000,665000000,757000000,762000000,748000000,774000000,853000000,753000000,586000000,554000000,657000000,415000000,460000000,553000000,587000000,605000000,555000000,516000000,533000000
PC(20:4_14:3),74500000,66000000,73300000,71300000,58500000,64400000,63000000,70700000,59200000,57800000,61700000,66200000,58900000,61900000,67900000,65600000,66400000,60400000,60600000,64700000
PC(34:7e),3453969.041,11400000,8475606.978,4008458.08,15300000,6153098.173,12000000,5826253.033,11600000,4398334.709,20200000,27300000,8393225.305,13600000,16900000,27900000,20600000,14900000,13600000,15600000
PC(20:5_14:3),20600000,21300000,19200000,22000000,23100000,19300000,17100000,19500000,20500000,21300000,19600000,16400000,19300000,24500000,20200000,30600000,29100000,32300000,30600000,28100000
PC(34:8e),4042395.022,3940823.694,11800000,8875028.364,12600000,19700000,29000000,9449912.54,20700000,11200000,4888100.014,7749010.646,4294866.075,4610489.999,5845194.604,12500000,11200000,10400000,5247161.712,5016418.724
PC(22:6_12:3),2662973.093,1698378.921,4073483.18,3524594.52,5262466.34,3371623.888,4428961.439,4157942.419,4963731.107,2531873.481,3693899.2,4095031.213,4968083.722,4489789.189,5291591.66,3751001.977,3706089.875,4550282.177,3424620.982,3420797.27
PC(36:0),2910000000,3340000000,3200000000,3080000000,3380000000,1460000000,1150000000,1430000000,1380000000,1510000000,3220000000,2630000000,2290000000,3120000000,3010000000,3310000000,3590000000,2390000000,3240000000,2840000000
PC(20:0e_16:0),182000000,225000000,205000000,188000000,156000000,124000000,112000000,139000000,155000000,139000000,101000000,111000000,104000000,116000000,136000000,130000000,182000000,144000000,157000000,193000000
PC(36:1),98900000000,90900000000,94300000000,94000000000,84600000000,1.36E+11,1.21E+11,1.12E+11,1.24E+11,1.3E+11,99100000000,97400000000,1.03E+11,1.03E+11,1.07E+11,90400000000,93400000000,1.02E+11,94700000000,92300000000
PC(22:6_14:4),26200000,23100000,29800000,23100000,22400000,39700000,36200000,36200000,38100000,34900000,36600000,28100000,31000000,33200000,34100000,28900000,25000000,31200000,31000000,25700000
PC(36:1e),1640000000,1990000000,1610000000,1570000000,1350000000,579000000,483000000,646000000,659000000,592000000,529000000,510000000,484000000,416000000,536000000,628000000,998000000,934000000,750000000,1040000000
PC(16:1e_20:1),45300000,53800000,63600000,89900000,78600000,14800000,10800000,14600000,14900000,15200000,36200000,43700000,35000000,42200000,40500000,93900000,84300000,71400000,83300000,68500000
PC(18:2e_18:1),2160000000,2220000000,2050000000,1980000000,2050000000,749000000,776000000,860000000,944000000,762000000,1160000000,1220000000,1220000000,1040000000,1190000000,1420000000,1270000000,1580000000,1170000000,1700000000
PC(18:1e_18:2),237000000,294000000,208000000,213000000,207000000,59000000,47400000,47200000,52600000,57800000,75200000,91600000,75600000,89300000,85700000,98200000,128000000,154000000,104000000,158000000
PC(18:3e_18:0),269000000,256000000,326000000,257000000,204000000,215000000,182000000,188000000,212000000,179000000,134000000,140000000,125000000,133000000,159000000,148000000,177000000,168000000,172000000,154000000
PC(36:4e),25500000000,22700000000,19600000000,20900000000,17900000000,8320000000,8390000000,9170000000,9410000000,10300000000,10300000000,11400000000,9870000000,10600000000,12100000000,12100000000,13100000000,14700000000,11800000000,14800000000
PC(18:3e_18:1),1150000000,1090000000,899000000,1030000000,945000000,344000000,329000000,318000000,397000000,334000000,464000000,460000000,388000000,460000000,534000000,638000000,683000000,783000000,678000000,751000000
PC(16:0e_20:5),687592.082,1460197.956,1837893.955,492106.11,569433.115,860922.327,2494662.358,3104329.025,1864264.953,3242538.736,1888193.226,1965485.15,975350.737,2192452.507,987582.964,479566.104,734060.243,1354598.841,1307762.712,987522.034
PC(36:5e),4560000000,4480000000,4080000000,4400000000,4430000000,2120000000,2350000000,2660000000,2470000000,2460000000,3310000000,3630000000,3460000000,3160000000,3830000000,3390000000,3410000000,3900000000,2900000000,4270000000
PC(18:4_18:3),89500000,99300000,66900000,90000000,108000000,61600000,62800000,60400000,63200000,79200000,57500000,52300000,59300000,49800000,63800000,70100000,97500000,89600000,60600000,73200000
PC(36:7),330000000,321000000,306000000,284000000,317000000,696000000,580000000,710000000,629000000,586000000,382000000,386000000,445000000,406000000,426000000,351000000,391000000,344000000,372000000,368000000
PC(22:6_14:3),37900000,39700000,40600000,42100000,47200000,39500000,39300000,33100000,46000000,34700000,40800000,45400000,35900000,34800000,38100000,57900000,31600000,41800000,45300000,61100000
PC(16:0_22:0),24600000,25300000,24600000,16400000,17700000,14800000,15600000,15900000,12300000,15200000,16500000,16300000,16000000,16100000,16200000,15000000,19100000,19400000,19700000,17400000
PC(20:0_18:1),8143179.369,7914494.494,3435656.075,5062649.236,3037871.082,31100000,25100000,17000000,24500000,19000000,15700000,18800000,2177711.779,12700000,15700000,1835230.241,7075622.966,2857446.401,11500000,8295401.273
PC(38:2e),713000000,572000000,619000000,589000000,467000000,459000000,407000000,540000000,561000000,540000000,259000000,361000000,286000000,402000000,417000000,476000000,726000000,533000000,538000000,844000000
PC(20:0e_18:2),155000000,201000000,212000000,268000000,240000000,80500000,87900000,77800000,87300000,100000000,193000000,186000000,283000000,280000000,265000000,272000000,324000000,293000000,273000000,293000000
PC(18:1_20:2),7068507.454,6713264.307,6842706.908,2724289.889,2379665.186,10700000,3591279.851,10500000,8186339.962,8716845.307,8159050.29,7406626.027,7235068.699,6624510.24,7376392.03,4356116.185,3834212.23,6520823.453,9416618.94,5462887.143
PC(38:3),66800000000,65600000000,60700000000,54900000000,56200000000,88500000000,76800000000,83000000000,85100000000,99700000000,81700000000,70000000000,70200000000,83200000000,77800000000,66400000000,78200000000,63900000000,68000000000,61400000000
PC(18:0e_20:3),105000000,81300000,80700000,123000000,102000000,6644950.765,27800000,41900000,34500000,36100000,42900000,42900000,58900000,47800000,61200000,64300000,92700000,65600000,56400000,77600000
PC(18:1_20:3),3188576.134,1733091.401,1176448.813,2970086.664,2115674.157,36000000,27900000,22400000,26600000,25500000,4629663.546,8479480.853,8409756.701,5905045.012,4771661.515,2660060.427,2308183.825,2833463.33,3073338.623,1951706.281
PC(16:0_22:4),1090000000,1010000000,914000000,773000000,649000000,610000000,485000000,661000000,543000000,548000000,619000000,664000000,615000000,639000000,719000000,577000000,631000000,640000000,648000000,655000000
PC(16:0e_22:4),265000000,232000000,214000000,206000000,161000000,74500000,70900000,76400000,74600000,70800000,92200000,87300000,89900000,74300000,102000000,101000000,95700000,117000000,98600000,128000000
PC(38:4e),7440000000,6730000000,6220000000,5930000000,5070000000,3910000000,3760000000,3890000000,3760000000,3680000000,2960000000,3520000000,2820000000,2840000000,3570000000,3380000000,4350000000,3680000000,3490000000,4070000000
PC(18:2_20:4),2590000000,2590000000,2220000000,2030000000,1610000000,4860000000,4240000000,5380000000,4460000000,4970000000,1870000000,2070000000,2010000000,1870000000,2060000000,1840000000,2240000000,2040000000,1860000000,2110000000
PC(18:1_20:5),139000000,202000000,252000000,166000000,266000000,311000000,725000000,915000000,255000000,535000000,447000000,197000000,552000000,516000000,452000000,346000000,359000000,312000000,500000000,418000000
PC(16:0e_22:6),432000000,396000000,358000000,419000000,329000000,99100000,117000000,138000000,109000000,128000000,141000000,155000000,143000000,140000000,162000000,162000000,200000000,194000000,152000000,208000000
PC(18:2e_20:4),76500000,72700000,68400000,78000000,88500000,47100000,37100000,46800000,50700000,48200000,59600000,60400000,59800000,57400000,71400000,55000000,72100000,74300000,51500000,72900000
PC(20:4e_18:2),8974723.283,7770019.132,5354334.695,3692927.056,4035176.301,33200000,33200000,29100000,8989795.073,28500000,17700000,19900000,4337691.542,17800000,14200000,13800000,11800000,14400000,18400000,8797087.092
PC(16:1e_22:6),45900000,52900000,50800000,61300000,59000000,21000000,26100000,22700000,27300000,23000000,36700000,44200000,25600000,42800000,44300000,46300000,47200000,44400000,33900000,35200000
PC(38:7e),534000000,560000000,440000000,543000000,554000000,101000000,211000000,210000000,163000000,123000000,383000000,244000000,198000000,172000000,211000000,302000000,363000000,264000000,330000000,304000000
PC(18:3_20:5),38800000,38600000,29000000,29300000,34800000,70500000,60800000,70400000,69400000,71200000,67900000,70500000,39600000,51700000,59300000,34200000,53300000,38700000,31100000,38400000
PC(18:4_20:5),26200000,34800000,19400000,27900000,26800000,10900000,13200000,14800000,13700000,13500000,8311613.752,4882557.697,4427137.515,9647313.492,11200000,8705906.119,10700000,9810362.364,8232457.393,11700000
PC(40:10),129000000,142000000,129000000,141000000,200000000,633000000,462000000,593000000,573000000,615000000,446000000,302000000,335000000,346000000,316000000,184000000,343000000,313000000,289000000,273000000
PC(18:1_22:1),66100000,35000000,54200000,54500000,38400000,56700000,31000000,43000000,33100000,48200000,24600000,26500000,43200000,46100000,57600000,37600000,25800000,33700000,42200000,47300000
PC(22:0_18:2),46800000,44200000,45200000,37100000,35400000,122000000,102000000,93100000,88900000,77600000,45600000,58600000,37700000,44600000,39900000,38200000,41000000,46300000,48200000,37500000
PC(18:0_22:3),180000000,175000000,166000000,147000000,126000000,352000000,281000000,276000000,266000000,289000000,155000000,204000000,148000000,152000000,195000000,141000000,160000000,171000000,173000000,138000000
PC(20:0_20:3),43800000,45100000,38700000,27500000,31700000,195000000,146000000,125000000,183000000,179000000,106000000,127000000,82300000,98700000,93400000,52700000,64500000,68200000,79600000,65200000
PC(18:1e_22:2),36700000,33500000,35800000,33400000,27600000,16000000,16500000,16100000,21200000,21500000,18200000,19400000,15000000,19500000,20700000,18700000,31900000,27100000,21700000,18000000
PC(20:1_20:3),194000000,190000000,186000000,182000000,162000000,241000000,187000000,193000000,199000000,239000000,216000000,200000000,184000000,186000000,205000000,149000000,187000000,192000000,192000000,178000000
PC(20:4e_20:0),900000000,837000000,614000000,622000000,417000000,269000000,191000000,251000000,301000000,247000000,195000000,231000000,265000000,206000000,299000000,250000000,291000000,339000000,268000000,285000000
PC(18:0e_22:4),28700000,29700000,27400000,24700000,19100000,15200000,14900000,17100000,15400000,14000000,15600000,16000000,16900000,14700000,17800000,19200000,21600000,15500000,17400000,20400000
PC(20:0e_20:4),57700000,47700000,49400000,50300000,41100000,52400000,52700000,53000000,51600000,55300000,42800000,49500000,42600000,45400000,58000000,47600000,56700000,66200000,51800000,47000000
PC(18:1e_22:4),133000000,118000000,92700000,102000000,94600000,47200000,44300000,48700000,52800000,47800000,51900000,37000000,55700000,44000000,70800000,63700000,75400000,69600000,56700000,74100000
PC(18:0e_22:5),68600000,61100000,55200000,60800000,561136.1175,41400000,43700000,43900000,44600000,44000000,43600000,43200000,42300000,42900000,54000000,3335463.41,55300000,50200000,3401600.865,1923916.48
PC(18:1_22:5),504000000,769000000,664000000,532000000,423000000,902000000,867000000,956000000,872000000,728000000,633000000,570000000,621000000,579000000,418000000,365000000,642000000,578000000,589000000,553000000
PC(40:6),3410000000,3620000000,3470000000,4320000000,4910000000,4030000000,4100000000,4760000000,4890000000,5720000000,5330000000,5250000000,4670000000,4940000000,5100000000,5420000000,6520000000,3510000000,4070000000,4960000000
PC(18:1e_22:5),110000000,96000000,72500000,64400000,72800000,48000000,40700000,43700000,51800000,44400000,50300000,44000000,53200000,45600000,50000000,43100000,52600000,52200000,48600000,66600000
PC(18:0e_22:6),142000000,125000000,133000000,161000000,139000000,87200000,77100000,81500000,90900000,88000000,79600000,86000000,79200000,76600000,96500000,102000000,116000000,116000000,94800000,106000000
PC(22:5_18:2),64700000,64400000,49600000,64800000,57400000,78000000,70700000,89300000,77600000,83900000,60600000,59800000,68000000,47700000,53400000,65100000,85800000,63000000,71600000,77200000
PC(20:3_20:4),139000000,128000000,98000000,96100000,87200000,278000000,206000000,288000000,237000000,333000000,133000000,122000000,148000000,118000000,120000000,95200000,120000000,90900000,89800000,80600000
PC(18:2e_22:5),7108930.265,5345539.202,8342069.03,8959187.185,7809346.176,2248897.115,3488481.583,1988482.285,2193040.529,1902105.233,1861937.649,3760443.491,1259784.182,1226699.199,3007709.865,1429551.973,3795427.944,1739865.368,4665717.994,3717591.82
PC(18:3e_22:6),13900000,8774614.318,12000000,11800000,7640795.574,11300000,10900000,9986729.584,10700000,11000000,8859419.236,8804589.003,7115994.256,5693049.971,7295263.756,11100000,11700000,11100000,8093587.684,7503999.271
PC(18:1_24:0),19100000,15700000,18100000,12900000,14900000,16800000,14600000,13500000,11700000,12900000,10400000,12500000,13300000,10400000,13200000,14800000,11000000,13700000,14200000,10100000
PC(42:2),506000000,510000000,402000000,347000000,181000000,691000000,449000000,570000000,463000000,302000000,137000000,161000000,159000000,158000000,253000000,237000000,268000000,223000000,367000000,237000000
PC(42:4e),207000000,300000000,220000000,189000000,209000000,81500000,47400000,62200000,60300000,71000000,102000000,131000000,97100000,122000000,199000000,191000000,253000000,186000000,140000000,240000000
PC(20:1_22:5),44400000,34700000,36800000,38700000,37600000,69400000,67500000,75600000,66700000,65000000,67800000,69700000,57500000,57400000,70800000,46200000,45800000,49100000,52600000,41600000
PC(20:2e_22:6),30700000,25400000,29100000,33300000,21900000,18800000,26500000,21000000,18900000,22000000,17400000,17000000,14800000,14900000,19300000,18800000,16100000,14800000,15300000,15300000
PC(20:3_22:6),24300000,49300000,31500000,41000000,33100000,97700000,77200000,73800000,62400000,86300000,26100000,42000000,45400000,41900000,35200000,40000000,35900000,18000000,52600000,33000000
PC(24:0_20:4),43600000,39100000,43500000,39300000,35200000,35000000,32600000,39500000,27900000,30000000,22600000,27300000,22500000,23800000,26300000,22400000,24500000,26200000,24500000,27400000
PC(44:4),529000000,581000000,536000000,404000000,344000000,412000000,341000000,508000000,345000000,297000000,179000000,185000000,142000000,197000000,247000000,205000000,220000000,248000000,281000000,237000000
PC(24:0_20:5),1537759.398,1313313.619,1146032.48,1561293.885,2693885.023,285723.726,728400.036,57144.7452,57144.7452,743247.194,839746.623,856271.763,777199.104,497588.511,770445.191,1056984.395,3018813.221,995472.109,1940228.846,1101050.393
PC(44:5e),124000000,122000000,112000000,73000000,62500000,3819580.395,49900000,60400000,41100000,40100000,36900000,28600000,26400000,29600000,50200000,45100000,44300000,61200000,38300000,55800000
PC(24:2_20:4),19400000,15100000,13400000,14500000,15000000,13500000,13600000,15300000,3701974.07,13800000,7613303.943,11100000,10700000,9882184.762,12600000,8397830.239,11000000,13300000,11400000,8723509.438
PC(22:0_22:6),16000000,17900000,16400000,13800000,14600000,23800000,27000000,18400000,22700000,12900000,18700000,28000000,8772087.558,12000000,9792579.14,13400000,10500000,16300000,13500000,8398756.269
PC(44:6e),265000000,232000000,183000000,161000000,136000000,96400000,94600000,126000000,129000000,95600000,96400000,89700000,100000000,108000000,136000000,115000000,165000000,82800000,122000000,191000000
PC(22:1_22:6),20000000,16900000,15000000,18000000,12600000,29900000,22600000,23100000,28700000,27400000,16400000,17600000,13900000,21900000,16800000,15800000,14900000,14100000,19300000,12000000
PC(44:8),278000000,271000000,228000000,252000000,204000000,124000000,112000000,149000000,158000000,142000000,123000000,123000000,70300000,86400000,132000000,142000000,126000000,156000000,154000000,135000000
PC(26:0_20:4),2052121.957,2372060.665,3589927.108,1346136.007,2648272.849,912351.571,1772807.918,595809.322,656638.553,804338.954,379658.647,308549.112,801441.029,1527459.177,839205.493,598163.373,1306165.349,2297902.355,1034828.194,862469.818
PC(46:6),303000000,324000000,196000000,226000000,208000000,151000000,86300000,144000000,144000000,70800000,83900000,62300000,53700000,63300000,90800000,103000000,98200000,59500000,122000000,70500000
PC(24:1_22:6),18600000,19800000,15500000,19300000,18400000,16700000,12300000,12700000,10500000,12700000,10900000,12000000,8759495.691,9179545.556,10200000,8817669.144,11500000,9960607.523,11400000,11100000
PC(46:7),184000000,176000000,150000000,155000000,146000000,147000000,116000000,132000000,113000000,100000000,64900000,72700000,53000000,72700000,66700000,68000000,74000000,72800000,86000000,66100000
PC(24:2_22:6),10000000,5404324.752,6545187.516,3534641.821,5088638.018,3855333.863,3771311.931,3159057.136,3142641.149,3954840.547,4578110.899,9973946.943,12600000,11300000,12100000,6430026.499,4519335.519,13400000,11200000,4049231.668
PC(30:1_20:4),17100000,15200000,14100000,15100000,13100000,10800000,11000000,10000000,9257612.554,7357130.572,8961027.563,10600000,7538856.251,5842195.55,9694599.19,11700000,8723329.362,17600000,13000000,16600000
PC(52:4),8075426.222,6474389.74,13000000,9482405.545,7527969.939,8702544.831,8166661.486,6873798.283,7333754.158,4753347.182,6729481.504,4791768.722,4756863.587,2711471.691,5515039.911,8156069.1,5316639.318,9911392.673,8815863.2,8873277.833
PC(32:1_20:4),16600000,14400000,14800000,13100000,11000000,12400000,13500000,9584552.664,10400000,6186014.264,11000000,8781293.891,7546514.643,3957855.231,7235205.637,10600000,11800000,14600000,12900000,20700000
PC(30:0_22:6),25000000,23900000,25700000,25800000,16200000,21100000,19000000,15400000,16500000,14400000,17900000,15200000,15200000,11100000,15800000,21800000,17900000,31300000,20600000,29300000
PC(30:1_22:6),26000000,27000000,25100000,30000000,23100000,13800000,9670539.188,11300000,14300000,11100000,12700000,12400000,9005038.307,8813554.728,13200000,13100000,11700000,16400000,20400000,20300000
PC(32:1_22:4),5623353.863,7693942.883,7818088.435,7747709.412,5791785.956,7223473.105,3947436.881,3707287.914,4282637.376,2337515.499,4249356.649,3320648.796,2625212.07,2059678.016,2644498.407,5101736.884,4358706.569,4217223.642,5301195.005,10200000
PC(32:1_22:6),25700000,24900000,23700000,25100000,21600000,17000000,20100000,13100000,16400000,12900000,15200000,13600000,11600000,9235350.525,14200000,18200000,17600000,19000000,19200000,25900000
PE(16:1e),8657294.332,6099228.951,3194093.8,5142885.197,5017645.887,14100000,8882394.809,14600000,16700000,15500000,79000000,38500000,49000000,51500000,37400000,10100000,16900000,24300000,19500000,9966060.298
PE(20:0e),10100000,7971738.043,8241161.561,7735505.782,6048261.69,15800000,6985886.477,13200000,12000000,6045528.716,22200000,14800000,9928259.137,13900000,8324605.101,10700000,8783678.957,8392017.989,13700000,5337416.093
PE(20:1e),9332021.293,6110236.338,1998656.316,6811859.188,2585387.889,12000000,11500000,9882623.428,12000000,9646272.934,30400000,20900000,27000000,21000000,13400000,13500000,10900000,9853290.321,14300000,7237867.804
PE(20:2e),3323611.661,2065516.509,1266201.651,1241857.237,622108.918,3771800.818,3352698.613,4178341.962,3367863.748,4586755.169,19600000,9857548.177,13600000,10500000,9310794.159,4352919.942,7120435.967,4138672.414,6227434.348,2865795.36
PE(20:5e),19400000,16800000,12500000,22600000,20700000,23900000,23100000,30500000,27000000,25900000,29300000,8463002.14,23700000,22100000,16700000,19200000,31100000,32000000,23800000,16200000
PE(4:0_18:0),323064.546,396654.679,62656.1826,516169.045,313280.913,1151344.909,668919.348,584010.83,1073494.557,791451.832,771212.704,1732062.799,1482318.226,568318.68,1041847.973,428571.731,767675.077,883760.127,372802.714,62656.1826
PE(22:2e),60332.2736,559716.301,306679.409,60332.2736,741584.677,957630.83,1281663.666,1289158.046,2845761.025,434453.452,535481.721,517074.043,60332.2736,301661.368,60332.2736,415869.219,639588.763,60332.2736,373116.271,338933.24
PE(22:3e),32800000,30500000,40900000,38800000,38300000,32400000,28400000,46100000,45900000,45200000,45600000,37300000,36800000,43600000,46700000,36100000,35800000,33900000,36900000,34900000
PE(22:4e),31900000,23200000,29600000,33900000,21000000,14100000,18500000,17500000,13800000,14600000,18500000,20000000,18500000,21800000,18100000,14900000,17700000,18800000,13200000,20000000
PE(22:5e),9429290.162,10700000,12200000,5692379.624,8079744.302,11900000,8939271.776,15500000,11400000,9777604.165,9660932.288,7769440.3,7390330.404,8372637.574,9309145.935,7895367.243,8939809.424,11900000,5441545.863,9319014.41
PE(16:0_10:4),6494230.485,12900000,17100000,9382162.119,9792352.105,13400000,13900000,12400000,14400000,15300000,3993449.568,7699591.937,5560733.143,7769336.857,4508650.611,7278934.999,6468377.589,798689.9136,5072553.382,11000000
PE(28:1),1291495.087,11900000,6549077.742,3781765.901,5614894.511,6512556.313,13800000,1877567.123,9915148.466,11300000,5409187.107,12800000,5843899.365,5732950.223,4646550.91,10600000,7732026.244,14900000,7481901.178,4455720.958
PE(32:0),578000000,444000000,684000000,568000000,759000000,2170000000,1540000000,1580000000,1850000000,1990000000,1910000000,1740000000,2980000000,2230000000,1870000000,841000000,1030000000,1400000000,1100000000,1030000000
PE(32:0e),93500000,139000000,109000000,116000000,118000000,62300000,50000000,43600000,46200000,40800000,42200000,45600000,31700000,41600000,34900000,56200000,69400000,79500000,54700000,75700000
PE(32:1e),28800000,28700000,17500000,19200000,23500000,13700000,14200000,22600000,21900000,17800000,20600000,23200000,17700000,16500000,19600000,14300000,19300000,17800000,19900000,21100000
PE(32:5e),1077614.069,795927.382,785622.115,849413.944,567041.314,1578709.387,1948020.085,662896.913,2013925.216,671408.188,748930.684,1707164.321,717102.35,716986.977,804973.002,1242779.129,876057.993,1709002.514,952828.888,873539.041
PE(34:1),980000000,1270000000,995000000,1360000000,1620000000,2530000000,2600000000,1980000000,2000000000,1870000000,3040000000,2620000000,4310000000,2620000000,2450000000,2150000000,2310000000,2320000000,3030000000,2690000000
PE(16:0e_18:1),70300000,73700000,71100000,35600000,47100000,23100000,39200000,28600000,36500000,37700000,9904306.043,9697962.61,24000000,4254533.429,15200000,18100000,15600000,20200000,31400000,34100000
PE(16:0p_18:1),443000000,497000000,448000000,396000000,362000000,165000000,162000000,180000000,170000000,175000000,148000000,162000000,177000000,184000000,167000000,184000000,224000000,246000000,208000000,246000000
PE(16:1e_18:1),209000000,195000000,199000000,170000000,164000000,78500000,84300000,66000000,76200000,85000000,91900000,96200000,127000000,114000000,108000000,90700000,118000000,147000000,110000000,123000000
PE(16:0p_18:2),88100000,135000000,103000000,111000000,116000000,62400000,47800000,41400000,43800000,40800000,42200000,45500000,31700000,41600000,34900000,56100000,69300000,75900000,54700000,75700000
PE(16:1e_18:2),219000000,257000000,229000000,198000000,212000000,134000000,120000000,89100000,113000000,95300000,85300000,112000000,80900000,82700000,78700000,120000000,127000000,133000000,107000000,160000000
PE(14:1e_20:4),1462303.488,1607288.842,1451643.841,2123564.678,1844471.138,4057192.49,3705658.438,1676420.725,2076918.566,1517450.087,1576918.833,4164796.454,1747630.075,2481404.286,1366063.358,1579211.194,3069126.114,869143.482,2282276.404,1096976.941
PE(12:1e_22:6),1449542.976,1474147.802,1435441.017,926295.8352,2709842.079,1634182.261,2744404.123,958279.35,1996452.197,811046.533,3917946.762,4827339.948,2400985.632,1648798.206,3607977.186,5367125.527,2577701.915,3015087.12,2554665.706,2763771.183
PE(34:8e),5582069.939,8195329.517,5248622.989,2151659.339,6385071.137,8577413.341,19500000,4970529.949,18300000,4711801.67,6258317.347,7043669.555,2716210.73,2508295.94,2409972.075,8629744.593,5331285.012,4309028.561,6062600.58,5594072.73
PE(20:0e_16:0),28400000,32000000,26300000,26500000,29400000,18000000,12700000,13700000,15300000,16100000,19800000,17100000,16900000,16800000,18600000,20400000,22500000,19600000,21200000,24900000
PE(18:0e_18:1),310000000,311000000,88600000,260000000,234000000,112000000,85500000,99700000,109000000,98000000,96200000,105000000,96000000,103000000,135000000,145000000,177000000,205000000,140000000,166000000
PE(36:1e),201000000,178000000,223000000,165000000,110000000,155000000,148000000,163000000,165000000,140000000,92500000,106000000,89700000,99900000,133000000,118000000,109000000,105000000,141000000,118000000
PE(18:1e_18:1),64100000,61500000,67300000,64700000,60100000,27800000,30000000,24000000,30100000,26300000,35500000,41300000,39900000,40100000,40800000,36400000,49600000,58900000,46200000,58500000
PE(18:0p_18:2),254000000,278000000,283000000,239000000,232000000,115000000,156000000,136000000,113000000,110000000,97800000,169000000,120000000,110000000,112000000,134000000,156000000,167000000,137000000,198000000
PE(18:2e_18:1),76600000,77100000,73100000,63700000,68100000,35600000,38100000,29900000,30300000,34100000,37600000,40000000,52500000,47600000,45900000,40000000,53200000,59300000,41800000,55400000
PE(18:1e_18:2),136000000,151000000,147000000,138000000,142000000,77000000,85700000,61500000,70100000,62100000,73700000,104000000,87800000,83700000,82500000,96600000,121000000,117000000,92700000,137000000
PE(36:3e),247000000,277000000,290000000,239000000,236000000,120000000,153000000,136000000,113000000,118000000,99700000,171000000,119000000,112000000,116000000,131000000,156000000,166000000,139000000,198000000
PE(16:0e_20:4),130000000,131000000,123000000,130000000,108000000,82500000,99400000,77900000,84700000,84100000,46300000,61900000,46400000,54800000,59000000,67400000,78900000,72500000,71600000,79600000
PE(16:0p_20:4),2780000000,2850000000,2250000000,2450000000,1830000000,2350000000,2260000000,2240000000,2290000000,2160000000,1600000000,1910000000,2090000000,1660000000,1750000000,1650000000,1550000000,1750000000,1680000000,1770000000
PE(18:3e_18:2),46600000,58600000,37200000,39300000,30600000,11200000,14200000,8783814.017,6352951.282,11500000,7706279.052,9511500.04,6026544.422,6950594.067,5159129.333,7035132.935,17700000,9489028.137,6888111.603,16000000
PE(16:1e_20:4),2060000000,1850000000,1670000000,1730000000,1420000000,1500000000,1600000000,1590000000,1420000000,1460000000,997000000,1210000000,1280000000,1170000000,1270000000,1180000000,1120000000,1280000000,1200000000,1260000000
PE(16:1p_20:4),41400000,63500000,64900000,17200000,19900000,56800000,53100000,49100000,46200000,52000000,17600000,44700000,36400000,28300000,21600000,35600000,41100000,23500000,30300000,33300000
PE(18:3_18:3),3985122.4,2609061.028,3882767.258,2727132.899,3578910.434,26300000,16500000,17500000,24000000,19100000,9885657.219,14800000,24900000,19400000,16400000,3292237.047,7040763.344,8498955.973,8516995.947,6998208.817
PE(16:1e_20:5),94500000,96400000,64900000,62000000,49500000,40800000,33600000,31600000,41900000,43000000,21200000,26500000,24600000,17600000,17500000,11000000,23500000,34200000,19000000,20300000
PE(14:1e_22:6),15000000,13400000,11100000,12600000,11800000,10200000,13600000,9808008.672,13400000,7403199.587,13800000,14800000,8509067.993,10600000,11700000,13100000,11900000,20600000,14000000,13100000
PE(20:0_18:1),1190000000,1600000000,1190000000,948000000,927000000,2450000000,2150000000,2470000000,2570000000,1860000000,1730000000,1730000000,1190000000,1660000000,1590000000,1240000000,1090000000,999000000,1680000000,1070000000
PE(18:0_20:1),124000000,132000000,154000000,100000000,116000000,194000000,208000000,134000000,170000000,198000000,204000000,206000000,215000000,192000000,238000000,147000000,141000000,167000000,140000000,125000000
PE(20:0_18:2),168000000,233000000,200000000,128000000,143000000,619000000,528000000,466000000,525000000,376000000,325000000,381000000,186000000,291000000,256000000,262000000,200000000,242000000,311000000,172000000
