"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1190007I07Rik",212.730549374895,0.307087857135161,0.19182263532522,0.0920778176180349,0.180660753887369
"12-Sep",0.545101303247965,-0.0067071306738627,0.603011489858516,0.995967765725097,NA
"1200007C13Rik",22.3822277544865,0.328858498402545,0.534548724691754,0.300691201191402,0.460253918847562
"1200014J11Rik",1961.91330615628,-0.24794601964633,0.0716156042040431,0.000472953268340642,0.00164971781549499
"1300002E11Rik",445.247803349715,0.703395124164813,0.13228818961992,5.06307009955827e-08,2.92545338151744e-07
"1300002K09Rik",30.3081291454391,2.17644591151345,0.70809510651441,0.000144214123026865,0.00054883313390004
"1300015D01Rik",7.40406057166235,7.40401135253105,2.8338042469995,1.48713046285969e-05,6.46568479729419e-05
"1300017J02Rik",10.0798367022085,0.131490838533253,0.534408337048725,0.626800511975565,0.76038977955071
"14-Sep",4.7012718981987,0.0307297513113918,0.582482647269554,0.848776693777433,0.916876683983381
"15-Sep",18189.1154401771,-0.213902384602158,0.0570361781735474,0.000155855250656193,0.000588497881644404
"1500002C15Rik",128.641906796528,-0.198178910391796,0.338603606093817,0.472002157312047,0.632336117993261
"1500009L16Rik",69.4077864517915,1.44929402014824,0.366450356877365,1.05038583905581e-05,4.66609308460742e-05
"1500011B03Rik",457.386031876713,0.250778074365084,0.157744589062415,0.0991425389755501,0.191862261691808
"1500011K16Rik",478.533289610412,-0.079543250157146,0.131425062480918,0.532957729515239,0.684703675044395
"1500012F01Rik",3864.29359030278,0.273050273945787,0.0943056749558634,0.00352430398186272,0.0104028474137305
"1500015O10Rik",928.726462024213,0.778964621770823,0.138507195203013,6.91594766862868e-09,4.36132493701047e-08
"1500017E21Rik",21.0724343052842,0.272421820123926,0.671812138648632,0.12195422279781,0.227599099213121
"1500026H17Rik",5.87192800269291,0.436879214075578,0.829725379743128,0.0283246666892393,0.0658957858030211
"1500035N22Rik",0.965266113468686,-0.0415408419737239,0.605579643890902,0.365250495906182,NA
"1520401A03Rik",14.935430360946,0.230993807465513,0.581168707903389,0.373934819169548,0.538836110449971
"1600002D24Rik",0.223343621037261,-0.00389408431835589,0.603206737664904,0.995960909885621,NA
"1600002H07Rik",535.684617563636,-0.455910426776626,0.141012149389143,0.00084876277641658,0.00283296575300485
"1600002K03Rik",511.091087193163,0.0374611062724682,0.163564222571099,0.816637398151979,0.895816420197678
"1600012H06Rik",2697.51753484246,0.0896449610264199,0.0754416574709836,0.235835021770911,0.384215952105645
"1600014C10Rik",2381.01909645835,0.262915440154717,0.074580729400431,0.00038567994695391,0.00136607077910658
"1600014C23Rik",1.54276863075596,-0.00513503700856725,0.595817993908197,0.87577224956488,NA
"1600014K23Rik",0.223343621037261,-0.00389408431835589,0.603206737664904,0.995960909885621,NA
"1600016N20Rik",6.72843087029195,0.15942208137169,0.56793712226075,0.518553020659487,0.673392344995152
"1600020E01Rik",492.865041316683,0.530485344792468,0.149668317648197,0.000229175773099228,0.000844191347061968
"1600029D21Rik",5.47941760259741,-0.13814210002436,0.590224405415005,0.465591172671688,0.626719255460877
"1700001C19Rik",0.277161932339927,0.0458784181726899,0.604401555053578,0.70723451144254,NA
"1700001G11Rik",33.060059045354,-0.643264335336491,0.569386187603697,0.0822018349497209,0.164233627998076
"1700001G17Rik",13.9906651433826,-0.140935332267333,0.467204203899163,0.655462750944234,0.782182139587569
"1700001J03Rik",1.1734925503745,0.0760172390491844,0.607140215853738,0.484083671110437,NA
"1700001K19Rik",14.9633663898261,0.107536772671431,0.512241181984552,0.708553407215602,0.822328837326936
"1700001L05Rik",59.2493910396859,0.430543399467602,0.466122212039463,0.193942050345685,0.330243162836937
"1700001L19Rik",2.37091585627805,0.142554068873216,0.619629551097233,0.282093502921528,0.439224323104782
"1700001O22Rik",9.03687557098325,-0.203505087537773,0.577179345484239,0.417500161703546,0.582494143345379
"1700001P01Rik",3.24278292105694,0.194401921192364,0.640765108982852,0.130684504692958,0.240854810246106
"1700003E16Rik",53.2806006106047,0.66157576300077,0.495803852625317,0.0632029572052084,0.131628111261292
"1700003F12Rik",100.151069644107,-0.415063854816537,0.377766568061691,0.167721380355641,0.294559771356721
"1700003F17Rik",5.52237617231062,0.428159720444179,0.695749904924716,0.148660457287701,0.26708289257247
"1700003G13Rik",0.554124592741967,-0.00634368039571724,0.603005765156979,0.995967626483229,NA
"1700003G18Rik",0.943095154449575,0.0553532255817042,0.606143347637966,0.456518369543282,NA
"1700003M02Rik",2.52201223317364,-0.0410478257209741,0.590650301837371,0.72483562707083,0.833999535543093
"1700003M07Rik",18.279943301889,0.918308014756568,0.690380910980526,0.0312499303300005,0.0719171647210735
"1700006E09Rik",1.22046611137686,-0.0306938294660841,0.595208148378977,0.762399652930168,NA
"1700006J14Rik",8.66554583833411,0.0253980207878621,0.541421045361288,0.919451442147137,0.959837696851907
"1700006P19Rik",19.1922665106088,-0.0658711250890127,0.40688603779123,0.824222090051256,0.900851672098308
"1700007B14Rik",0.423181281554039,0.0616859511162528,0.607070051832793,0.456511772815159,NA
"1700007G11Rik",0.657168097455557,0.0442489623315668,0.604433674460202,0.623585482788267,NA
"1700007J10Rik",36.7643165873002,-0.175936178845506,0.373974440013029,0.550054456874921,0.699179146506315
"1700007K09Rik",1.41886900904842,0.00819908713853817,0.593797636417638,0.968139368906394,NA
"1700007K13Rik",145.117987371061,1.88819744828202,0.417959654205699,5.74982594284684e-07,2.98402307344973e-06
"1700007L15Rik",56.8471961892155,-0.35369827313301,0.370744974016057,0.238169406627225,0.387194080529431
"1700007P06Rik",0.441514447807055,-0.00621638028252089,0.603012255563981,0.995966880061547,NA
"1700008F21Rik",0.374830629044015,-0.00612771573966017,0.603025343630759,0.995965494549552,NA
"1700008I05Rik",2.70370360513342,-0.040685290995377,0.586551009808694,0.771326954830407,0.866540590125761
"1700008O03Rik",12.732208187296,0.345055217397046,0.626198381576449,0.236908326181843,0.385594196784733
"1700009N14Rik",13.9814338229959,-0.1343181190429,0.619807502738614,0.180364536230449,0.311693154192012
"1700009P17Rik",54.6119940964049,0.262010732857438,0.384824576574774,0.385174762345993,0.55019398021416
"1700010I14Rik",69.4850819180273,-0.437901354263641,0.333601985321924,0.114895643550323,0.216562238577649
"1700010K24Rik",0.810912819205031,-0.0254611449410713,0.595763534103846,0.766637780798288,NA
"1700010L04Rik",0.213629278463643,-0.0305226274532681,0.603283463932584,0.859112091352739,NA
"1700011A15Rik",0.164455676495383,-0.0370241718830363,0.604491555534986,0.637623943586041,NA
"1700011H14Rik",0.485934835930889,-0.0383945914445562,0.604825765489279,0.580495295711664,NA
"1700011J10Rik",152.280226328972,0.0172028357970297,0.266142123068583,0.950356976876591,0.977304616568356
"1700011L22Rik",0.23120507273858,-0.00392336582910707,0.603206071291731,0.995960931514382,NA
"1700012B07Rik",0.763540470557132,-0.00871123045087426,0.599060464664643,0.812044264107979,NA
"1700012B15Rik",1232.41709313136,0.320178223921701,0.106735190732654,0.00226729971383017,0.00695307771532377
"1700012L04Rik",0.649579808423658,-0.00455232049788221,0.598952690936537,0.879119775529289,NA
"1700013D24Rik",0.173304624298512,-0.00383864871800221,0.603214967908115,0.995960135927841,NA
"1700013F07Rik",2.06797867930194,0.0767211269009675,0.603457759874652,0.460993831671921,0.623199641500927
"1700013G23Rik",13.6327555052882,-0.435734207930774,0.619984639991803,0.186233815283213,0.31966857583596
"1700013H16Rik",0.173304624298512,-0.00383864871800221,0.603214967908115,0.995960135927841,NA
"1700014D04Rik",1.50856537903564,-0.0514213349732559,0.603532745589941,0.810197750419765,NA
"1700015F17Rik",0.639994310064917,0.0508789621487292,0.605493400646263,0.482207832404392,NA
"1700016C15Rik",0.539266872785128,-0.00752503910099128,0.599282480643871,0.852489720357021,NA
"1700016D08Rik",1.04825651467815,0.0278454581816041,0.578059587289287,0.875947020525791,NA
"1700016H13Rik",1.6550774391652,-0.079840756484549,0.610600891732137,0.252231159393108,0.404676867111638
"1700016K19Rik",0.642490377851777,-0.0391328207531536,0.605294240804338,0.391192637519435,NA
"1700016P03Rik",7.44017791733493,-0.27594703746862,0.637238988973444,0.22998476556726,0.376691398868688
"1700017B05Rik",2806.11181059113,-0.339522090696633,0.0779024476557489,9.42284372882727e-06,4.21341630769272e-05
"1700017G19Rik",0.173403804553935,-0.00346486507790637,0.603211974330602,0.995960059562305,NA
"1700017N19Rik",1.23850458083783,0.071274717760524,0.607707782791674,0.386046426182277,NA
"1700018B08Rik",0.173304624298512,-0.00383864871800221,0.603214967908115,0.995960135927841,NA
"1700018C11Rik",0.508831339359412,-0.0395024502255064,0.6051152558304,0.507090741567754,NA
"1700019B03Rik",1.26805351349198,-0.0584033925617159,0.607146582220652,0.373207457556326,NA
"1700019B21Rik",0.508154531296276,-0.00843145849323317,0.602885603327425,0.995970042131869,NA
"1700019D03Rik",24.9068695840736,0.307180792442107,0.446513229209531,0.335127997412203,0.498943058064724
"1700019G06Rik",281.16924394298,-0.618706649986751,0.234668493176538,0.00420906805367572,0.0122080935440182
"1700019G17Rik",81.5613103935654,2.04012791950127,0.422211509256683,1.20084383966727e-07,6.69197853074218e-07
"1700019L03Rik",132.951815190257,-0.257454090080617,0.216073274843628,0.196073267506292,0.33282432738069
"1700019N19Rik",0.950666845675453,0.0480963339716211,0.604735052255637,0.548895504069661,NA
"1700020A23Rik",13.7721808245452,-0.171119704129789,0.535800956117598,0.53470335122711,0.686417712372767
"1700020I14Rik",7799.8896369571,0.177507486985765,0.0616678727658926,0.00384890536223005,0.011266751045188
"1700020L24Rik",159.908279614379,0.278498365958691,0.273956661658807,0.253701631503129,0.406481797388382
"1700021F05Rik",818.424199468395,0.0942365644774595,0.142097200530356,0.498943715616663,0.656574029685638
"1700021J08Rik",25.2975559150399,0.594145540665492,0.564191048010994,0.100782721340613,0.194414350816943
"1700021K19Rik",2559.9797622576,0.0344386620974417,0.0753915812960191,0.634495177077449,0.766481534760599
"1700022I11Rik",10.5419095419055,-0.0389025629985843,0.494111736583918,0.88915786873167,0.941108319823214
"1700022K14Rik",13.1961018526337,-0.423279239053845,0.510728638951684,0.208861671016099,0.349773729222161
"1700022N22Rik",13.6080155506782,-0.0404178453731046,0.524004523916522,0.871129619196221,0.929738711720133
"1700022P22Rik",0.334482489790962,-0.0309761285020165,0.603371067647187,0.859108231657209,NA
"1700023C21Rik",0.160622594462944,-0.0369630637159874,0.604472773680345,0.642153624995458,NA
"1700023F06Rik",13.9110249506502,1.38465696082847,0.871792432463134,0.00970133745169241,0.025708194018196
"1700023H06Rik",3.9696756831515,0.113152635919068,0.592995152562182,0.516918128818562,0.672143738535353
"1700023L04Rik",18.087923783609,1.06810729946295,1.40173155182807,0.0263393020295027,0.0618730839149262
"1700024N20Rik",20.3690173479197,-0.958895253936579,0.652602385387354,0.0242333730839071,0.0575895661049959
"1700024P03Rik",1.00764341789759,0.0238826581212731,0.598104039750293,0.871404839615101,NA
"1700024P16Rik",115.389888934026,-1.22195397154881,0.338383528929735,5.22490185568529e-05,0.000211427064947477
"1700025G04Rik",854.784553049564,-0.652114745043152,0.102056906962929,8.2692139880059e-11,6.12877002802489e-10
"1700025N21Rik",0.223255311388603,-0.00586216993578325,0.603049567477971,0.995962745677449,NA
"1700026D08Rik",1.51712375249903,0.00463751395829978,0.593173445639633,0.999432863221741,NA
"1700026J14Rik",0.70629616707854,0.057082330261119,0.606417157711509,0.434258825644763,NA
"1700026L06Rik",5.42656781534539,0.0571490047835876,0.550856005773162,0.804223176867717,0.888398771375048
"1700027A07Rik",3.67104459502931,-0.00570618719626365,0.575276821989604,0.961321817711304,0.983126208026089
"1700028E10Rik",3.60435839183454,-0.137483064465219,0.620006708813871,0.30219979927675,0.461946565308424
"1700028I16Rik",5.50613714214299,-0.0175672040988315,0.562198720890045,0.912203171867505,0.955189136190154
"1700028J19Rik",16.9627997998584,-0.471906127139448,0.549993802855258,0.170737515118818,0.298741813495942
"1700028K03Rik",53.5190965608284,-0.226569786236736,0.343380478366264,0.418038211204321,0.582801733177125
"1700028N14Rik",2.8338675539029,0.0322928810920422,0.577035759175379,0.852318268653767,0.918971360050839
"1700029H14Rik",6.6649950938128,-0.123516444124903,0.580811361392022,0.540325935768379,0.690784537222065
"1700029I15Rik",40.3004540896779,0.610355761956522,0.526961074120028,0.0890418373144265,0.17554864165847
"1700029J07Rik",122.392466845646,0.597533538416082,0.293119573320772,0.0205534832232212,0.0499373719885253
"1700030C10Rik",47.7460077450692,0.115778704963945,0.401062316924977,0.702891368223666,0.818886658633571
"1700030C12Rik",2.1312532913891,0.174800658701311,0.60520895984302,0.359073701813319,0.523255896289702
"1700030J22Rik",38.7603499563327,-0.564412507135952,0.438746713954667,0.0886923720427783,0.174991261085585
"1700030K09Rik",552.246176095522,0.365164908040402,0.143085193751184,0.00848413844167736,0.0228522566480583
"1700030M09Rik",0.157732031301357,-0.00380140279645967,0.603216796342987,0.995960019150314,NA
"1700034E13Rik",1.24910538732459,0.0764155152235836,0.608999726893012,0.300693919050312,NA
"1700034H15Rik",16.8629162714275,1.04535217817997,0.826327748721637,0.0249518891539093,0.0590447605239702
"1700034J05Rik",1.44617116386644,-0.0096254493877521,0.602732308161174,0.994963446329597,NA
"1700034P13Rik",5.88365401408939,-0.068361903350622,0.548415904446647,0.767775292626967,0.864080940098982
"1700036A12Rik",0.274832815792338,-0.00400122062257206,0.603200274438986,0.995961595930091,NA
"1700037C18Rik",120.924269222279,-0.0727314647127158,0.302781959532927,0.778962155751632,0.871114540294747
"1700037H04Rik",1361.3345122508,-0.221979091826213,0.0865210107642489,0.00933807692816445,0.0248496301781824
"1700039M10Rik",0.767941799639511,-0.00887504111503473,0.602849584286939,0.995834720243267,NA
"1700040D17Rik",0.761481993065147,0.0427267193191356,0.604231619425066,0.64346035041924,NA
"1700040L02Rik",1.91893648305277,-0.00452751974709002,0.595998858278207,0.902027185578899,0.948873653342411
"1700040N02Rik",4.45690722956798,-0.19657728505312,0.620368898229978,0.269627297518356,0.425224631984368
"1700041G16Rik",1.9542242210639,-0.0917241831586926,0.609811798266866,0.460582365875369,0.622893223766044
"1700042O10Rik",0.889238429341338,0.0072944889335954,0.598309969394748,0.982143552563152,NA
"1700045H11Rik",0.221877036525356,-0.00391527992783146,0.603206784339135,0.995960946109594,NA
"1700045I11Rik",0.714553249535849,0.0705551374542453,0.601973036764484,0.498755574702962,NA
"1700047A11Rik",0.60422049179217,-0.0472022073956976,0.605635111788397,0.505266981725506,NA
"1700047I17Rik2",836.635345485101,-0.430278660951158,0.116270294944301,0.000166291923987563,0.000625076423002
"1700047K16Rik",20.182541083564,0.605780084820573,0.583528633597481,0.098820287239199,0.191393255000163
"1700048O20Rik",100.403614758326,-0.66729057667807,0.331321657403515,0.0183837188551439,0.0452406630965196
"1700049G17Rik",375.554574650341,0.308314708986231,0.149776595721771,0.0333334898307214,0.0759407662176993
"1700051O22Rik",0.332439425292236,-0.0356822197441885,0.604197746434061,0.72172326428136,NA
"1700052N19Rik",1240.26508879678,0.183892579912413,0.103851616065957,0.0720395185320341,0.147068328466054
"1700054M17Rik",2.21393461277416,-0.0911667433862539,0.613114575654719,0.173754005531981,0.302696907087877
"1700055D18Rik",41.2205321552057,0.0493343354289079,0.390941705609308,0.869272110114648,0.929041145121673
"1700055N04Rik",14.5442713885868,-0.0154631602216905,0.602217030329765,0.991850511387302,0.997887344009956
"1700056E22Rik",33.9027664198031,0.452643208602911,0.470494207863263,0.174706284477021,0.303889575965669
"1700056N10Rik",14.5177354543444,-0.127843015104231,0.510743583512611,0.650731803391495,0.778866379078876
"1700057G04Rik",0.208600463738694,-0.0379889455624265,0.604725147929709,0.589837627495301,NA
"1700058P15Rik",44.8927325930627,0.103382227864616,0.354724380695396,0.721340076832818,0.831332773344159
"1700060C16Rik",0.7170817231835,-0.00666051302295304,0.602989023421612,0.995969950612552,NA
"1700060C20Rik",0.516092553195458,-0.00628407529749711,0.603014407941926,0.995966690757966,NA
"1700060J05Rik",20.7074271948254,0.121187127887652,0.469437027689416,0.690153948826489,0.809731801989317
"1700061G19Rik",14.307956501849,-0.237123373274118,0.490075216031723,0.441621069539633,0.605920616607237
"1700061H18Rik",9.24457709940609,-0.170107611085984,0.578325366568353,0.463696532636582,0.625269679654193
"1700061I17Rik",4.05788251771734,-0.249624644871898,0.665756641319002,0.0833091638798053,0.166058225546189
"1700061J23Rik",0.39169357039747,0.0453900367725299,0.604351388269484,0.707235940117312,NA
"1700062I23Rik",1.08036672373846,-0.0200500612673402,0.600544999942045,0.705059371221772,NA
"1700063H04Rik",0.315464062602714,-0.00405965939325549,0.603195488855382,0.995962119105233,NA
"1700064E03Rik",29.0221795129676,0.0365383231144792,0.373655815125063,0.902650541233353,0.949202915716765
"1700064H15Rik",1.1030400369904,0.00860961680074492,0.597698762900788,0.974566466429667,NA
"1700065D16Rik",5.78356535774525,-5.17643669477691,2.8167100102258,0.000541457148133092,0.00187406264152968
"1700065I17Rik",0.208600463738694,-0.0379889455624265,0.604725147929709,0.589837627495301,NA
"1700066B19Rik",5.16138152867821,0.18200500950302,0.620754204774571,0.260984365811964,0.414983458713747
"1700066J03Rik",0.751137177162412,-0.00882627615195051,0.602864350664921,0.995973397075122,NA
"1700066J24Rik",1.48191951565938,-0.037172100290784,0.594146380114686,0.745780099954604,NA
"1700066M21Rik",456.734114252137,-0.211564091124774,0.176190796447784,0.208035785546902,0.348868198900777
"1700067G03Rik",0.167915865312631,-0.00382843506572737,0.603215661915593,0.995960099859681,NA
"1700067K01Rik",34.2121440892126,0.18131126822235,0.4348782219296,0.558090935778139,0.705728139640617
"1700069B07Rik",38.0776706900664,-0.397569123018718,0.431713667148552,0.213108929370288,0.35529771626003
"1700071M16Rik",2.73704154066477,0.143196697636217,0.621303104722713,0.236411868252037,0.385087359692271
"1700082M22Rik",0.623032739940104,-0.0373039860705322,0.60455309799208,0.642146555214806,NA
"1700084C01Rik",3.21176661527066,0.074487244684528,0.595095552287454,0.564624470968524,0.711538502042534
"1700084C06Rik",13.915347461931,0.150297562174729,0.506812727753244,0.609547593789744,0.747115141172562
"1700084J12Rik",0.854843942602017,-0.00660900664069069,0.602992818785068,0.995969330619117,NA
"1700086D15Rik",0.215448466664937,0.050149582872723,0.605069256945654,0.637910088499154,NA
"1700086L19Rik",0.864712600073999,-0.0407383786537888,0.605468257396641,0.391188717298147,NA
"1700086O06Rik",98.9827554042503,0.377794430909287,0.294569656062805,0.142632102173457,0.258419046692607
"1700086P04Rik",9.2610588623774,0.146942553202377,0.597529944708877,0.421461507005151,0.58645001326409
"1700087M22Rik",0.164899689475403,-0.0036207407745583,0.603213319977965,0.995960047797603,NA
"1700088E04Rik",27.0041295640168,0.47705491152303,0.484163266729164,0.158391473439151,0.281242566916484
"1700092M07Rik",9.51859445407339,-0.280812687872341,0.575719076554111,0.331357441107146,0.494851920715921
"1700093J21Rik",2.92558856331874,0.131590515570592,0.622809676680221,0.0984582597507699,0.19091372830583
"1700093K21Rik",4.01387582483493,0.0633936422086373,0.58918589357413,0.68337698189913,0.80468278529544
"1700094C10Rik",0.758386439188048,-0.0401878444763024,0.605310002279254,0.457659543573758,NA
"1700094D03Rik",187.629526326002,0.860750724134977,0.258891700834499,0.000295771860300103,0.00106655716415154
"1700095B22Rik",0.439966003360607,0.0131391078763537,0.598468472359344,0.977347664705697,NA
"1700095J03Rik",10.1671688946336,-0.154308287383126,0.576845058667447,0.492588173306188,0.651259767171603
"1700095J12Rik",1.20640250504741,-0.037928427801384,0.598565635334317,0.667212360422994,NA
"1700099I09Rik",2.1263344286573,0.0288223013191726,0.597338737741757,0.795914728571227,0.882963179829826
"1700101E01Rik",4.20287244110098,-0.108700002239443,0.598585110407623,0.464616060999049,0.626141538914119
"1700101I11Rik",16.9023994742873,0.768040336952132,0.738219631638003,0.0578012875798599,0.12199096358574
"1700102P08Rik",13.9138058031899,0.117357129724088,0.545735026214095,0.647477024875613,0.776490059044071
"1700109F18Rik",70.6750491965465,0.563175070585307,0.354298987492496,0.0562280497457854,0.119081470384871
"1700109H08Rik",20.0889145892244,0.139853838219565,0.495376888711774,0.635437538996241,0.767316857150754
"1700109K24Rik",93.228694123702,-0.328173527385785,0.305453667360615,0.212941481373996,0.355115333032915
"1700110K17Rik",0.609495967432618,-0.00652511050047315,0.602997240674457,0.995968863647304,NA
"1700112D23Rik",3.19155149864589,0.160598990218609,0.631622201391544,0.0927112815844083,0.181709359004109
"1700112E06Rik",160.185761797106,0.235277741743887,0.247458109776644,0.300094561172663,0.459609021205102
